No Variation 
population: 50
 ____________________Base_______________________ 
75:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 2371799.91752101, 0.022483459589961254]
76:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 718623.241624929, 0.03198864939764013]
77:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 680510.4718194781, 0.028939646016430617]
78:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 865488.9974274408, 0.029086032864028635]
79:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1052011.5704796151, 0.02700958825763907]
80:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 861481.8292841234, 0.02870068219999581]
81:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 803331.9259835546, 0.0272350544188602]
82:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 828325.2398911156, 0.029414015092960995]
83:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1256667.8111791206, 0.025320102383240457]
84:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1247967.1228436497, 0.02520546294740852]
